typeCode,freqCode,countryareaCode,countryareaDesc,vesselTypeCode,vesselTypeDesc,flowCode,flowDesc,date,num_pc,mtc,dwt,num_pc_ma,mtc_ma,dwt_ma
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-02-22T00:00:00,1.0,20512.9,63500.0,0.5,7610.115,18226.3
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-02-23T00:00:00,0.0,0.0,0.0,0.467,7188.845,16916.3
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-02-24T00:00:00,0.0,0.0,0.0,0.433,6703.167,15769.667
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-02-25T00:00:00,1.0,16625.6,50633.0,0.467,7257.354,17457.433
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-02-26T00:00:00,1.0,6448.76,31923.0,0.5,7472.313,18521.533
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-02-27T00:00:00,1.0,23698.2,56129.0,0.533,8262.253,20392.5
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-02-28T00:00:00,0.0,0.0,0.0,0.533,8262.253,20392.5
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-02-29T00:00:00,0.0,0.0,0.0,0.533,8262.253,20392.5
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-01T00:00:00,1.0,27737.1,38981.0,0.567,9186.822,21691.867
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-02T00:00:00,0.0,0.0,0.0,0.567,9186.822,21691.867
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-03T00:00:00,0.0,0.0,0.0,0.5,7766.123,18050.567
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-04T00:00:00,4.0,40649.8,109980.0,0.6,8249.784,19993.133
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-05T00:00:00,0.0,0.0,0.0,0.6,8249.784,19993.133
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-06T00:00:00,1.0,4288.77,6003.0,0.6,7884.788,19068.4
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-07T00:00:00,0.0,0.0,0.0,0.567,7713.79,18526.0
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-08T00:00:00,0.0,0.0,0.0,0.5,7664.849,18264.0
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-09T00:00:00,1.0,9888.56,58000.0,0.533,7994.467,20197.333
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-10T00:00:00,0.0,0.0,0.0,0.533,7994.467,20197.333
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-11T00:00:00,2.0,30720.6,95826.0,0.567,7826.116,21057.067
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-12T00:00:00,0.0,0.0,0.0,0.567,7826.116,21057.067
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-13T00:00:00,0.0,0.0,0.0,0.533,7454.919,19840.733
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-14T00:00:00,1.0,13697.5,35207.0,0.567,7911.502,21014.3
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-15T00:00:00,0.0,0.0,0.0,0.567,7911.502,21014.3
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-16T00:00:00,0.0,0.0,0.0,0.567,7911.502,21014.3
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-17T00:00:00,0.0,0.0,0.0,0.567,7911.502,21014.3
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-18T00:00:00,0.0,0.0,0.0,0.567,7911.502,21014.3
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-19T00:00:00,0.0,0.0,0.0,0.5,6816.9,18632.7
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-20T00:00:00,0.0,0.0,0.0,0.467,6475.591,18206.067
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-21T00:00:00,2.0,26229.2,55034.0,0.533,7349.899,20040.533
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-22T00:00:00,1.0,26605.5,33847.0,0.567,8236.749,21168.767
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-23T00:00:00,0.0,0.0,0.0,0.533,7552.984,19052.1
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-24T00:00:00,0.0,0.0,0.0,0.533,7552.984,19052.1
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-25T00:00:00,0.0,0.0,0.0,0.533,7552.984,19052.1
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-26T00:00:00,1.0,16775.3,33371.0,0.533,7557.973,18476.7
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-27T00:00:00,1.0,13881.5,53806.0,0.533,7805.73,19206.133
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-28T00:00:00,0.0,0.0,0.0,0.5,7015.789,17335.167
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-29T00:00:00,0.0,0.0,0.0,0.5,7015.789,17335.167
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-30T00:00:00,0.0,0.0,0.0,0.5,7015.789,17335.167
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-03-31T00:00:00,0.0,0.0,0.0,0.467,6091.221,16035.8
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-01T00:00:00,1.0,33879.4,56704.0,0.5,7220.534,17925.933
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-02T00:00:00,0.0,0.0,0.0,0.5,7220.534,17925.933
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-03T00:00:00,1.0,7106.87,16102.0,0.4,6102.437,14796.667
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-04T00:00:00,1.0,25134.9,35239.0,0.433,6940.267,15971.3
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-05T00:00:00,0.0,0.0,0.0,0.4,6797.308,15771.2
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-06T00:00:00,1.0,13984.2,70018.0,0.433,7263.447,18105.133
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-07T00:00:00,0.0,0.0,0.0,0.433,7263.447,18105.133
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-08T00:00:00,1.0,4527.04,6003.0,0.433,7084.73,16371.9
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-09T00:00:00,2.0,30517.7,76425.0,0.5,8101.987,18919.4
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-10T00:00:00,0.0,0.0,0.0,0.433,7077.968,15725.2
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-11T00:00:00,0.0,0.0,0.0,0.433,7077.968,15725.2
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-12T00:00:00,0.0,0.0,0.0,0.433,7077.968,15725.2
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-13T00:00:00,0.0,0.0,0.0,0.4,6621.385,14551.633
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-14T00:00:00,0.0,0.0,0.0,0.4,6621.385,14551.633
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-15T00:00:00,0.0,0.0,0.0,0.4,6621.385,14551.633
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-16T00:00:00,1.0,18318.8,35314.0,0.433,7232.013,15728.767
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-17T00:00:00,1.0,18181.7,34340.0,0.467,7838.069,16873.433
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-18T00:00:00,0.0,0.0,0.0,0.467,7838.069,16873.433
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-19T00:00:00,0.0,0.0,0.0,0.467,7838.069,16873.433
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-20T00:00:00,1.0,0.0,63592.0,0.433,6963.762,17158.7
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-21T00:00:00,0.0,0.0,0.0,0.4,6076.912,16030.467
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-22T00:00:00,2.0,33649.2,98247.0,0.467,7198.552,19305.367
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-23T00:00:00,2.0,36715.7,50602.0,0.533,8422.408,20992.1
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-24T00:00:00,0.0,0.0,0.0,0.533,8422.408,20992.1
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-25T00:00:00,0.0,0.0,0.0,0.5,7863.232,19879.733
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-26T00:00:00,1.0,19007.7,71279.0,0.5,8034.108,20462.167
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-27T00:00:00,0.0,0.0,0.0,0.5,8034.108,20462.167
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-28T00:00:00,0.0,0.0,0.0,0.5,8034.108,20462.167
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-29T00:00:00,0.0,0.0,0.0,0.5,8034.108,20462.167
C,D,214,Dominican Rep.,1,Bulk,M,Imports,2024-04-30T00:00:00,0.0,0.0,0.0,0.5,8034.108,20462.167
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-01T00:00:00,2.0,45296.9,83040.0,2.1,26534.531,58425.7
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-02T00:00:00,1.0,22057.0,27101.0,2.1,26567.835,58204.233
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-03T00:00:00,1.0,2324.87,6180.0,2.067,25901.04,56326.633
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-04T00:00:00,2.0,51172.5,96832.0,2.033,24901.886,53599.133
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-05T00:00:00,0.0,0.0,0.0,2.0,23685.46,51643.167
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-06T00:00:00,0.0,0.0,0.0,1.967,22868.299,50571.867
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-07T00:00:00,1.0,0.0,8476.0,2.0,22868.299,50854.4
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-08T00:00:00,0.0,0.0,0.0,1.867,22057.32,47479.9
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-09T00:00:00,5.0,161739.0,367641.0,1.833,26875.746,56190.433
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-10T00:00:00,0.0,0.0,0.0,1.8,26140.483,55097.433
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-11T00:00:00,1.0,31855.7,57423.0,1.667,26100.303,53319.833
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-12T00:00:00,2.0,44029.5,65171.0,1.733,27567.952,55492.2
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-13T00:00:00,1.0,4447.14,7673.0,1.733,27021.194,54480.067
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-14T00:00:00,1.0,11578.3,56548.0,1.7,26228.773,54508.633
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-15T00:00:00,1.0,520.158,30899.0,1.733,26246.112,55538.6
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-16T00:00:00,2.0,60268.6,96451.0,1.767,27808.105,57919.667
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-17T00:00:00,5.0,96322.3,224451.0,1.867,30892.087,64988.733
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-18T00:00:00,3.0,53673.7,122801.0,1.6,30425.18,60494.2
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-19T00:00:00,1.0,4569.46,13050.0,1.6,29855.107,59673.667
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-20T00:00:00,2.0,56043.9,86039.0,1.633,31115.084,61452.9
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-21T00:00:00,1.0,29084.6,57902.0,1.6,30696.662,61144.233
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-22T00:00:00,1.0,34440.2,82192.0,1.633,31844.667,63883.967
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-23T00:00:00,5.0,88851.0,214504.0,1.8,34806.365,71034.1
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-24T00:00:00,2.0,8808.06,14155.0,1.8,33632.542,69379.733
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-25T00:00:00,1.0,18698.2,33709.0,1.733,31843.621,66202.433
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-26T00:00:00,0.0,0.0,0.0,1.7,31149.015,65140.033
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-27T00:00:00,4.0,56540.2,328859.0,1.8,32290.094,75048.267
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-28T00:00:00,2.0,43939.9,65545.0,1.667,33112.075,74902.667
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-29T00:00:00,1.0,34286.6,60238.0,1.667,33557.902,75832.367
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-30T00:00:00,0.0,0.0,0.0,1.6,32018.257,73562.667
C,D,12,Algeria,1,Bulk,M,Imports,2024-01-31T00:00:00,5.0,85190.9,146006.0,1.7,33348.056,75661.533
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-01T00:00:00,1.0,19979.5,35214.0,1.7,33278.804,75931.967
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-02T00:00:00,2.0,41900.2,119019.0,1.733,34597.983,79693.267
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-03T00:00:00,1.0,30786.7,60425.0,1.7,33918.454,78479.7
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-04T00:00:00,1.0,23426.7,30465.0,1.733,34699.345,79495.2
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-05T00:00:00,2.0,9423.25,21875.0,1.8,35013.453,80224.367
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-06T00:00:00,2.0,47920.4,89564.0,1.833,36610.8,82927.3
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-07T00:00:00,2.0,48428.3,91757.0,1.9,38225.076,85985.867
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-08T00:00:00,2.0,20303.0,88488.0,1.8,33510.547,76680.767
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-09T00:00:00,1.0,19605.6,34365.0,1.833,34164.066,77826.267
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-10T00:00:00,0.0,0.0,0.0,1.8,33102.208,75912.167
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-11T00:00:00,3.0,81602.7,94559.0,1.833,34354.647,76891.767
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-12T00:00:00,0.0,0.0,0.0,1.8,34206.409,76636.0
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-13T00:00:00,2.0,24150.7,41420.0,1.833,34625.491,76131.733
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-14T00:00:00,3.0,16006.4,65323.0,1.9,35141.698,77279.2
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-15T00:00:00,2.0,64791.8,243815.0,1.9,35292.472,82191.333
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-16T00:00:00,1.0,30461.9,55498.0,1.767,33097.125,76559.567
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-17T00:00:00,0.0,0.0,0.0,1.667,31308.002,72466.2
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-18T00:00:00,0.0,0.0,0.0,1.633,31155.687,72031.2
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-19T00:00:00,0.0,0.0,0.0,1.567,29287.556,69163.233
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-20T00:00:00,1.0,36439.8,61000.0,1.567,29532.729,69266.5
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-21T00:00:00,3.0,53870.0,68684.0,1.633,30180.392,68816.233
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-22T00:00:00,6.0,106956.0,169486.0,1.667,30783.887,67315.633
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-23T00:00:00,0.0,0.0,0.0,1.6,30490.284,66843.8
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-24T00:00:00,2.0,16666.0,86435.0,1.633,30422.546,68601.333
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-25T00:00:00,1.0,20259.3,32626.0,1.667,31097.856,69688.867
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-26T00:00:00,0.0,0.0,0.0,1.533,29213.182,58726.9
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-27T00:00:00,0.0,0.0,0.0,1.467,27748.518,56542.067
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-28T00:00:00,0.0,0.0,0.0,1.433,26605.63,54534.133
C,D,12,Algeria,1,Bulk,M,Imports,2024-02-29T00:00:00,6.0,104269.0,190417.0,1.633,30081.266,60881.367
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-01T00:00:00,3.0,28787.8,47905.0,1.567,28201.163,57611.333
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-02T00:00:00,6.0,116065.0,399580.0,1.733,31404.021,69756.867
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-03T00:00:00,1.0,7960.35,34276.0,1.7,30272.691,66932.1
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-04T00:00:00,1.0,234.058,5897.0,1.7,29254.271,65114.5
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-05T00:00:00,3.0,21082.8,124093.0,1.767,29176.139,68235.433
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-06T00:00:00,3.0,69325.0,97679.0,1.8,31172.865,70762.233
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-07T00:00:00,2.0,35486.6,78287.0,1.8,30758.405,70386.333
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-08T00:00:00,1.0,20146.3,30686.0,1.767,29815.674,68350.633
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-09T00:00:00,2.0,45078.8,73242.0,1.767,30641.536,67842.433
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-10T00:00:00,1.0,2805.98,8476.0,1.767,30081.549,66979.467
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-11T00:00:00,3.0,32011.1,66987.0,1.867,31148.585,69212.367
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-12T00:00:00,1.0,1607.39,31828.0,1.8,28482.076,67121.333
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-13T00:00:00,2.0,48198.2,89500.0,1.867,30088.684,70104.667
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-14T00:00:00,8.0,135173.0,201036.0,2.067,33789.42,75425.2
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-15T00:00:00,2.0,34872.9,113763.0,2.033,34418.304,77039.867
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-16T00:00:00,0.0,0.0,0.0,1.967,32258.576,68912.7
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-17T00:00:00,1.0,14943.4,37418.0,1.967,31741.295,68310.033
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-18T00:00:00,1.0,4447.14,7673.0,2.0,31889.533,68565.8
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-19T00:00:00,2.0,31310.2,112191.0,2.067,32933.207,72305.5
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-20T00:00:00,3.0,46313.3,144600.0,2.167,34476.984,77125.5
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-21T00:00:00,1.0,4199.68,6187.0,2.167,33402.313,75298.4
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-22T00:00:00,1.0,22113.5,38037.0,2.1,32343.763,74276.833
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-23T00:00:00,4.0,95745.9,161777.0,2.033,31970.1,74019.867
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-24T00:00:00,3.0,32500.7,66003.0,2.133,33053.455,76219.967
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-25T00:00:00,2.0,50708.9,108025.0,2.133,34188.218,76939.633
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-26T00:00:00,0.0,0.0,0.0,2.1,33512.908,75852.1
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-27T00:00:00,0.0,0.0,0.0,2.1,33512.908,75852.1
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-28T00:00:00,2.0,46724.6,78350.0,2.167,35070.395,78463.767
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-29T00:00:00,2.0,8742.14,33622.0,2.233,35361.8,79584.5
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-30T00:00:00,1.0,25893.2,50329.0,2.067,32749.27,74914.9
C,D,12,Algeria,1,Bulk,M,Imports,2024-03-31T00:00:00,2.0,66189.9,127519.0,2.033,33996.005,77568.7
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-01T00:00:00,3.0,47368.5,132093.0,1.933,31706.114,68652.467
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-02T00:00:00,5.0,36511.3,141724.0,2.067,32657.813,72234.067
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-03T00:00:00,3.0,62736.2,113593.0,2.133,34741.217,75823.933
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-04T00:00:00,3.0,98595.2,149031.0,2.133,37324.964,76655.2
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-05T00:00:00,0.0,0.0,0.0,2.033,35014.13,73399.233
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-06T00:00:00,0.0,0.0,0.0,1.967,33831.242,70789.667
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-07T00:00:00,1.0,19169.9,30777.0,1.967,33798.693,70792.7
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-08T00:00:00,1.0,18915.1,35200.0,1.933,32926.567,69524.633
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-09T00:00:00,3.0,69654.8,128204.0,2.0,35154.862,73515.567
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-10T00:00:00,1.0,20746.3,34330.0,1.933,34779.37,72427.0
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-11T00:00:00,3.0,24416.1,40200.0,2.0,35539.66,72706.067
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-12T00:00:00,0.0,0.0,0.0,1.933,33933.053,69722.733
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-13T00:00:00,3.0,38082.4,119975.0,1.767,30696.704,67020.7
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-14T00:00:00,1.0,20506.6,35139.0,1.733,30217.826,64399.9
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-15T00:00:00,1.0,34672.0,56741.0,1.767,31373.558,66291.267
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-16T00:00:00,4.0,5535.91,27797.0,1.867,31059.974,65970.567
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-17T00:00:00,3.0,50346.0,172010.0,1.933,32589.937,71448.467
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-18T00:00:00,1.0,19199.6,34613.0,1.9,32186.25,68862.533
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-19T00:00:00,1.0,18064.4,37501.0,1.833,31244.621,65292.567
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-20T00:00:00,7.0,114575.0,238726.0,2.033,34923.804,73043.867
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-21T00:00:00,2.0,40010.9,65784.0,2.067,35520.382,73968.767
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-22T00:00:00,6.0,28728.0,178537.0,2.133,33286.45,74527.433
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-23T00:00:00,3.0,63850.7,114361.0,2.133,34331.45,76139.367
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-24T00:00:00,1.0,3692.43,7645.0,2.1,32764.234,72793.367
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-25T00:00:00,2.0,96066.3,221402.0,2.167,35966.444,80173.433
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-26T00:00:00,2.0,52257.1,118712.0,2.233,37708.348,84130.5
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-27T00:00:00,4.0,32981.2,82398.0,2.3,37250.235,84265.433
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-28T00:00:00,3.0,83653.1,122668.0,2.333,39747.265,87233.633
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-29T00:00:00,2.0,19901.4,68201.0,2.367,39547.538,87829.367
C,D,12,Algeria,1,Bulk,M,Imports,2024-04-30T00:00:00,0.0,0.0,0.0,2.3,37341.21,83578.733
C,D,9010,Euro Area,1,Bulk,M,Imports,2024-01-01T00:00:00,12.0,328720.0,720972.0,21.067,335810.43,864011.233
C,D,9010,Euro Area,1,Bulk,M,Imports,2024-01-02T00:00:00,19.0,296878.0,651749.0,20.967,330437.592,850014.333
C,D,9010,Euro Area,1,Bulk,M,Imports,2024-01-03T00:00:00,26.0,539108.0,1419250.0,21.167,335594.02,860018.4
C,D,9010,Euro Area,1,Bulk,M,Imports,2024-01-04T00:00:00,23.0,379494.0,951047.0,21.2,339460.144,864944.933
C,D,9010,Euro Area,1,Bulk,M,Imports,2024-01-05T00:00:00,15.0,382859.0,919286.0,20.833,338987.829,867623.133
C,D,9010,Euro Area,1,Bulk,M,Imports,2024-01-06T00:00:00,25.0,166587.0,639097.0,20.9,333479.745,854668.733
C,D,9010,Euro Area,1,Bulk,M,Imports,2024-01-07T00:00:00,17.0,380157.0,991861.0,20.7,335706.179,855887.633
C,D,9010,Euro Area,1,Bulk,M,Imports,2024-01-08T00:00:00,31.0,605385.0,1375600.0,20.867,340756.793,864692.733
C,D,9010,Euro Area,1,Bulk,M,Imports,2024-01-09T00:00:00,20.0,434930.0,1062040.0,21.067,349817.79,883521.067
C,D,9010,Euro Area,1,Bulk,M,Imports,2024-01-10T00:00:00,20.0,418661.0,960333.0,20.867,350722.651,879000.733
C,D,9010,Euro Area,1,Bulk,M,Imports,2024-01-11T00:00:00,17.0,264317.0,692900.0,20.567,341406.231,865554.767
C,D,9010,Euro Area,1,Bulk,M,Imports,2024-01-12T00:00:00,23.0,283475.0,1086810.0,20.7,339553.812,876013.2
C,D,9010,Euro Area,1,Bulk,M,Imports,2024-01-13T00:00:00,25.0,537895.0,1376340.0,21.0,347815.272,899850.633
C,D,9010,Euro Area,1,Bulk,M,Imports,2024-01-14T00:00:00,23.0,272682.0,773159.0,21.2,350619.585,908674.1
C,D,9010,Euro Area,1,Bulk,M,Imports,2024-01-15T00:00:00,15.0,229122.0,514830.0,21.133,349403.641,903843.967
C,D,9010,Euro Area,1,Bulk,M,Imports,2024-01-16T00:00:00,22.0,333865.0,1222620.0,21.333,353944.73,921301.1
C,D,9010,Euro Area,1,Bulk,M,Imports,2024-01-17T00:00:00,14.0,123069.0,563036.0,21.067,348722.667,911535.233
C,D,9010,Euro Area,1,Bulk,M,Imports,2024-01-18T00:00:00,17.0,356996.0,719927.0,20.6,340558.919,883601.0
C,D,9010,Euro Area,1,Bulk,M,Imports,2024-01-19T00:00:00,22.0,251844.0,855904.0,20.033,331426.844,864478.633
C,D,9010,Euro Area,1,Bulk,M,Imports,2024-01-20T00:00:00,15.0,373041.0,884065.0,19.967,335358.506,872656.0
C,D,9010,Euro Area,1,Bulk,M,Imports,2024-01-21T00:00:00,21.0,320756.0,930002.0,20.233,339259.407,885963.133
